find_k_seeds:20,0.3799402713775635,0.4167640209197998,0.4349250793457031,0.33588409423828125,0.3861391544342041,0.4000730514526367,0.3790929317474365,0.3121190071105957,0.4142899513244629,0.35428380966186523,0.4281952381134033,0.4065721035003662,0.38349223136901855,0.420072078704834,0.44237685203552246,0.39153194427490234,0.3737368583679199,0.4528951644897461,0.33085179328918457,0.3589649200439453
find_k_seeds:21,0.40326666831970215,0.40907979011535645,0.41656970977783203,0.436176061630249,0.3644421100616455,0.3877439498901367,0.325549840927124,0.39342427253723145,0.3178589344024658,0.42110371589660645,0.39376091957092285,0.37883806228637695,0.3937692642211914,0.42108798027038574,0.6457641124725342,0.6264960765838623,0.5132942199707031,0.3808770179748535,0.4289400577545166,0.4084038734436035
find_k_seeds:22,0.48497486114501953,0.45156407356262207,0.4874093532562256,0.46497201919555664,0.382098913192749,0.3500950336456299,0.3551459312438965,0.39403390884399414,0.38314270973205566,0.46825313568115234,0.4122128486633301,0.3939359188079834,0.42699289321899414,0.4936859607696533,0.39832592010498047,0.4415318965911865,0.5058150291442871,0.5398468971252441,0.47420573234558105,0.4841768741607666
find_k_seeds:23,0.4386320114135742,0.4238317012786865,0.4410121440887451,0.4434478282928467,0.5612921714782715,0.3959927558898926,0.4346139430999756,0.45365190505981445,0.49182605743408203,0.43793487548828125,0.39710307121276855,0.4898831844329834,0.4300217628479004,0.45001816749572754,0.3965029716491699,0.4706459045410156,0.4967789649963379,0.44081711769104004,0.7795419692993164,0.4953022003173828
find_k_seeds:24,0.4325549602508545,0.4945971965789795,0.6738779544830322,0.8404090404510498,0.5338890552520752,0.705453634262085,0.922644853591919,0.7993290424346924,0.8613529205322266,0.9826920032501221,1.2308568954467773,0.6027488708496094,0.6571390628814697,0.8096878528594971,0.6999571323394775,0.7472407817840576,0.9666471481323242,0.9589531421661377,1.4833667278289795,1.199718952178955
find_k_seeds:25,1.2671067714691162,0.8740286827087402,0.7757141590118408,0.7129080295562744,1.6283090114593506,0.6531908512115479,0.6820929050445557,0.5442090034484863,0.4231579303741455,0.5237717628479004,0.5517780780792236,0.44632506370544434,0.5086209774017334,0.5473217964172363,0.4833369255065918,0.451369047164917,0.4828341007232666,0.4938361644744873,0.43471193313598633,0.4784560203552246
find_k_seeds:26,0.5387101173400879,0.5541009902954102,0.4274148941040039,0.47904324531555176,0.3944430351257324,0.6982133388519287,0.5249941349029541,0.48380088806152344,0.5538220405578613,0.5006868839263916,0.5299556255340576,0.48903918266296387,0.5023560523986816,0.4356071949005127,0.5666320323944092,0.6153042316436768,0.504392147064209,0.4690730571746826,0.5825240612030029,0.43045997619628906
find_k_seeds:27,0.6604669094085693,0.7109377384185791,0.6299030780792236,0.7594420909881592,0.7052209377288818,0.6617331504821777,0.7263281345367432,0.6806318759918213,0.9391999244689941,1.1001551151275635,0.8179728984832764,0.8021941184997559,0.7735791206359863,0.6308040618896484,0.7333488464355469,1.5663249492645264,1.1117150783538818,0.6737840175628662,0.8738491535186768,0.7227518558502197
find_k_seeds:28,0.7281410694122314,0.5483529567718506,0.5306358337402344,0.5915160179138184,1.1177668571472168,0.7114999294281006,0.5661177635192871,0.6075849533081055,0.5463480949401855,0.6643118858337402,0.6069991588592529,0.5711150169372559,0.5770909786224365,0.5773217678070068,0.5140562057495117,0.7080769538879395,0.5355710983276367,0.6569087505340576,0.7233648300170898,1.111166000366211
find_k_seeds:29,0.6924350261688232,0.7661087512969971,0.5699019432067871,1.371208906173706,0.6012580394744873,0.6762721538543701,0.6925978660583496,0.61026930809021,0.5753650665283203,0.6168529987335205,0.5899960994720459,0.5293149948120117,0.6086301803588867,0.5827682018280029,0.6479909420013428,0.5743880271911621,0.6204509735107422,0.5647459030151367,0.9937007427215576,0.6888809204101562
find_k_seeds:30,0.6337480545043945,0.6323668956756592,0.7268290519714355,0.5666041374206543,0.604496955871582,0.5887701511383057,0.5880851745605469,0.6073029041290283,0.619002103805542,0.6177089214324951,0.6020228862762451,0.6740689277648926,0.5328998565673828,0.6309890747070312,0.717879056930542,0.663088321685791,0.5971620082855225,0.5882272720336914,0.558006763458252,0.6492428779602051
find_k_seeds:31,0.5606191158294678,0.6220641136169434,0.6077051162719727,0.5954082012176514,0.6635849475860596,0.6299068927764893,0.6635050773620605,0.6106321811676025,0.5362160205841064,0.6320080757141113,0.6326651573181152,0.629457950592041,0.6744980812072754,0.5858180522918701,0.622096061706543,0.6258418560028076,0.6591448783874512,0.6889441013336182,0.6952221393585205,0.7567238807678223
find_k_seeds:32,0.6607728004455566,0.7874939441680908,0.7599942684173584,0.8622500896453857,0.8069360256195068,0.7741761207580566,0.7287707328796387,0.6072981357574463,0.7095777988433838,0.7065432071685791,0.8375339508056641,0.8439743518829346,0.7142131328582764,0.7571768760681152,0.7373850345611572,0.5917069911956787,0.632763147354126,0.6621570587158203,0.60024094581604,0.6853117942810059
find_k_seeds:33,0.8459568023681641,0.6766791343688965,0.6317219734191895,0.7394659519195557,0.6764261722564697,0.7822151184082031,0.7318301200866699,0.7970712184906006,6.197601079940796,2.5689711570739746,0.8264541625976562,0.6807119846343994,0.6679568290710449,0.6905341148376465,0.6675379276275635,0.7167108058929443,0.7665500640869141,0.765300989151001,0.7642650604248047,0.6870360374450684
find_k_seeds:34,0.673757791519165,0.7625000476837158,0.6739981174468994,0.5623412132263184,0.5626568794250488,0.6749329566955566,0.7126832008361816,0.7312440872192383,0.7504761219024658,0.7169559001922607,0.6160140037536621,0.6812198162078857,0.7287070751190186,0.6589739322662354,0.6129789352416992,0.6538131237030029,0.761533260345459,0.7008249759674072,0.6586620807647705,0.7172667980194092
find_k_seeds:35,0.632739782333374,0.8525850772857666,0.7649719715118408,0.7699508666992188,0.7313761711120605,0.6541430950164795,0.5837671756744385,0.735605001449585,0.7409248352050781,0.7328920364379883,0.6970090866088867,0.6947581768035889,0.7265748977661133,0.7587623596191406,0.7117397785186768,0.7609000205993652,0.8781759738922119,0.9239351749420166,0.960078239440918,0.7252278327941895
find_k_seeds:36,0.9335930347442627,0.9278419017791748,0.8974599838256836,1.0034172534942627,0.9204192161560059,0.8529548645019531,1.254321813583374,0.7333130836486816,1.1223139762878418,0.8452589511871338,0.7796380519866943,0.7616970539093018,0.7818689346313477,1.6024510860443115,1.3665497303009033,1.058985948562622,0.9020569324493408,0.9261460304260254,0.7531359195709229,0.7696177959442139
find_k_seeds:37,0.7321748733520508,0.81097412109375,1.127742052078247,0.7575390338897705,0.6961231231689453,0.771690845489502,0.8692259788513184,0.8181958198547363,0.8329348564147949,0.7968881130218506,0.727898120880127,0.7773947715759277,1.4217588901519775,1.0833029747009277,0.9924511909484863,1.1341371536254883,0.8177340030670166,1.215174913406372,0.9597949981689453,0.9437220096588135
find_k_seeds:38,0.9623370170593262,0.8504598140716553,0.981097936630249,0.9601929187774658,0.829211950302124,0.8557119369506836,0.8505511283874512,0.6735470294952393,0.7078640460968018,0.9533600807189941,0.872938871383667,0.7636311054229736,0.7345259189605713,0.8972551822662354,0.8991518020629883,0.824390172958374,0.9390017986297607,0.8774228096008301,0.8346080780029297,0.8499441146850586
find_k_seeds:39,0.8563888072967529,0.7437753677368164,0.8150079250335693,0.9919350147247314,0.9043068885803223,0.9565587043762207,1.6135168075561523,0.9167459011077881,0.8006589412689209,0.8480899333953857,0.8996658325195312,0.8075540065765381,0.8083431720733643,0.7804841995239258,0.8830418586730957,0.7721319198608398,1.2797298431396484,0.9763858318328857,1.074082851409912,0.7568519115447998
find_k_seeds:40,0.8351237773895264,0.9847609996795654,1.049307107925415,0.7496688365936279,0.8471107482910156,0.6942138671875,0.6885862350463867,0.9661440849304199,0.9977619647979736,0.880547046661377,1.3195960521697998,1.0928850173950195,1.3188138008117676,1.0170841217041016,0.8202309608459473,1.079953908920288,0.809147834777832,0.6319689750671387,0.8036339282989502,0.7863481044769287
